target_id	length	eff_length	est_counts	tpm
lcl|AM181176.4_cds_CAY48995.1_2696	2181	1981.61	792	23.0076
lcl|AM181176.4_cds_CAY48996.1_2697	852	652.61	350	30.873
lcl|AM181176.4_cds_CAY48997.1_2698	1245	1045.61	13	0.715712
lcl|AM181176.4_cds_CAY48998.1_2699	906	706.61	93	7.57649
lcl|AM181176.4_cds_CAY48999.1_2700	690	490.664	244	28.6267
lcl|AM181176.4_cds_CAY49000.1_2701	603	403.906	93	13.2546
lcl|AM181176.4_cds_CAY49001.1_2702	600	400.919	135	19.3839
lcl|AM181176.4_cds_CAY49002.1_2703	264	92.166	139	86.8178
lcl|AM181176.4_cds_CAY49003.1_2704	393	199.854	186	53.5753
lcl|AM181176.4_cds_CAY49004.1_2705	1278	1078.61	1509	80.5359
lcl|AM181176.4_cds_CAY49005.1_2706	570	371.202	236	36.5988
lcl|AM181176.4_cds_CAY49006.1_2707	114	18.0481	3	9.56875
lcl|AM181176.4_cds_CAY49007.1_2708	813	613.61	220	20.6393
lcl|AM181176.4_cds_CAY49008.1_2709	834	634.61	418	37.917
lcl|AM181176.4_cds_CAY49009.1_2710	780	580.63	245	24.2902
lcl|AM181176.4_cds_CAY49010.1_2711	717	517.63	293	32.5846
lcl|AM181176.4_cds_CAY49011.1_2712	957	757.61	437	33.2048
lcl|AM181176.4_cds_CAY49012.1_2713	489	291.478	190	37.5243
lcl|AM181176.4_cds_CAY49013.1_2714	1251	1051.61	2064.32	113.002
lcl|AM181176.4_cds_CAY49014.1_2715	627	427.782	262	35.2569
lcl|AM181176.4_cds_CAY49015.1_2716	381	188.913	51	15.5408
lcl|AM181176.4_cds_CAY49016.1_2717	966	766.61	280	21.0256
lcl|AM181176.4_cds_CAY49017.1_2718	519	320.883	47	8.43171
lcl|AM181176.4_cds_CAY49018.1_2719	939	739.61	53	4.12513
lcl|AM181176.4_cds_CAY49019.1_2720	717	517.63	16	1.77937
lcl|AM181176.4_cds_CAY49020.1_2721	825	625.61	13	1.1962
lcl|AM181176.4_cds_CAY49021.1_2722	1020	820.61	38	2.6657
lcl|AM181176.4_cds_CAY49022.1_2723	216	60.7734	66	62.5166
lcl|AM181176.4_cds_CAY49023.1_2724	1146	946.61	618	37.5822
lcl|AM181176.4_cds_CAY49024.1_2725	1311	1111.61	130	6.73218
lcl|AM181176.4_cds_CAY49025.1_2726	654	454.679	46	5.82395
lcl|AM181176.4_cds_CAY49026.1_2727	753	553.63	23	2.39151
lcl|AM181176.4_cds_CAY49027.1_2728	798	598.63	48	4.61581
lcl|AM181176.4_cds_CAY49028.1_2729	1134	934.61	53	3.26445
lcl|AM181176.4_cds_CAY49029.1_2730	1053	853.61	24	1.61851
lcl|AM181176.4_cds_CAY49030.1_2731	471	273.816	86	18.0802
lcl|AM181176.4_cds_CAY49031.1_2732	483	285.536	19	3.83051
lcl|AM181176.4_cds_CAY49032.1_2733	3537	3337.61	116	2.00072
lcl|AM181176.4_cds_CAY49033.1_2734	753	553.63	107	11.1257
lcl|AM181176.4_cds_CAY49034.1_2735	1725	1525.61	173	6.52781
lcl|AM181176.4_cds_CAY49035.1_2736	519	320.883	142	25.4745
lcl|AM181176.4_cds_CAY49036.1_2737	564	365.251	212	33.4125
lcl|AM181176.4_cds_CAY49037.1_2738	1635	1435.61	926	37.1312
lcl|AM181176.4_cds_CAY49038.1_2739	831	631.61	347	31.6261
lcl|AM181176.4_cds_CAY49039.1_2740	384	191.607	64	19.228
lcl|AM181176.4_cds_CAY49040.1_2741	357	167.43	65	22.3484
lcl|AM181176.4_cds_CAY49041.1_2742	909	709.61	327	26.5273
lcl|AM181176.4_cds_CAY49042.1_2743	612	412.838	59	8.22692
lcl|AM181176.4_cds_CAY49043.1_2744	1038	838.61	230	15.7882
lcl|AM181176.4_cds_CAY49044.1_2745	1182	982.61	167	9.78364
lcl|AM181176.4_cds_CAY49045.1_2746	1563	1363.61	2281	96.2942
lcl|AM181176.4_cds_CAY49046.1_2747	1233	1033.61	212	11.8071
lcl|AM181176.4_cds_CAY49047.1_2748	222	64.4917	3	2.67782
lcl|AM181176.4_cds_CAY49048.1_2749	240	75.6195	2	1.52251
lcl|AM181176.4_cds_CAY49049.1_2750	459	262.192	88	19.3209
lcl|AM181176.4_cds_CAY49050.1_2751	324	139.038	7	2.8982
lcl|AM181176.4_cds_CAY49051.1_2752	558	359.299	14	2.24304
lcl|AM181176.4_cds_CAY49052.1_2753	612	412.838	37	5.15925
lcl|AM181176.4_cds_CAY49053.1_2754	432	236.153	11	2.68141
lcl|AM181176.4_cds_CAY49054.1_2755	609	409.852	213	29.917
lcl|AM181176.4_cds_CAY49055.1_2756	171	37.1071	30	46.5403
lcl|AM181176.4_cds_CAY49056.1_2757	642	442.709	115	14.9535
lcl|AM181176.4_cds_CAY49057.1_2758	432	236.153	94	22.9139
lcl|AM181176.4_cds_CAY49058.1_2759	1914	1714.61	124	4.16314
lcl|AM181176.4_cds_CAY49059.1_2760	684	484.664	136	16.1534
lcl|AM181176.4_cds_CAY49060.1_2761	321	136.508	293	123.559
lcl|AM181176.4_cds_CAY49061.1_2762	345	156.875	111	40.7319
lcl|AM181176.4_cds_CAY49062.1_2763	471	273.816	29	6.09682
lcl|AM181176.4_cds_CAY49063.1_2764	243	77.6591	3	2.22379
lcl|AM181176.4_cds_CAY49064.1_2765	1629	1429.61	35	1.40934
lcl|AM181176.4_cds_CAY49065.1_2766	819	619.61	15	1.3936
lcl|AM181176.4_cds_CAY49066.1_2767	195	49.055	2	2.34699
lcl|AM181176.4_cds_CAY49067.1_2768	192	47.4612	0	0
lcl|AM181176.4_cds_CAY49068.1_2769	483	285.536	5	1.00803
lcl|AM181176.4_cds_CAY49069.1_2770	252	83.6626	8	5.50457
lcl|AM181176.4_cds_CAY49070.1_2771	219	62.6525	6	5.51287
lcl|AM181176.4_cds_CAY49071.1_2772	600	400.919	188	26.9939
lcl|AM181176.4_cds_CAY49072.1_2773	453	256.436	276	61.9577
lcl|AM181176.4_cds_CAY49073.1_2774	1146	946.61	671	40.8053
lcl|AM181176.4_cds_CAY49074.1_2775	258	87.8569	187	122.527
lcl|AM181176.4_cds_CAY49075.1_2776	189	45.8344	239	300.173
lcl|AM181176.4_cds_CAY49076.1_2777	228	68.0494	185	156.499
lcl|AM181176.4_cds_CAY49077.1_2778	708	508.647	634	71.7526
lcl|AM181176.4_cds_CAY49078.1_2779	228	68.0494	3	2.53783
lcl|AM181176.4_cds_CAY49079.1_2780	618	418.824	16	2.19914
lcl|AM181176.4_cds_CAY49080.1_2781	1101	901.61	38	2.42622
lcl|AM181176.4_cds_CAY49081.1_2782	807	607.61	22	2.08431
lcl|AM181176.4_cds_CAY49082.1_2783	471	273.816	21	4.41494
lcl|AM181176.4_cds_CAY49083.1_2784	579	380.152	114	17.2629
lcl|AM181176.4_cds_CAY49084.1_2785	546	347.442	43	7.12444
lcl|AM181176.4_cds_CAY49085.1_2786	855	655.61	278	24.4098
lcl|AM181176.4_cds_CAY49086.1_2787	186	44.3269	11	14.2853
lcl|AM181176.4_cds_CAY49087.1_2788	336	149.192	22	8.48873
lcl|AM181176.4_cds_CAY49088.1_2789	372	180.802	7	2.22875
lcl|AM181176.4_cds_CAY49089.1_2790	339	151.703	6	2.27678
lcl|AM181176.4_cds_CAY49090.1_2791	216	60.7734	13	12.3139
lcl|AM181176.4_cds_CAY49091.1_2792	192	47.4612	8	9.70323
lcl|AM181176.4_cds_CAY49092.1_2793	255	85.7288	136	91.3223
lcl|AM181176.4_cds_CAY49093.1_2794	222	64.4917	1894	1690.6
lcl|AM181176.4_cds_CAY49094.1_2795	600	400.919	23	3.30245
lcl|AM181176.4_cds_CAY49095.1_2796	1491	1291.61	70	3.11983
lcl|AM181176.4_cds_CAY49096.1_2797	1461	1261.61	56	2.55522
lcl|AM181176.4_cds_CAY49097.1_2798	1047	847.61	23	1.56206
lcl|AM181176.4_cds_CAY49098.1_2799	489	291.478	42	8.29484
lcl|AM181176.4_cds_CAY49099.1_2800	219	62.6525	644	591.715
lcl|AM181176.4_cds_CAY49100.1_2801	768	568.63	14	1.4173
lcl|AM181176.4_cds_CAY49101.1_2802	978	778.61	53	3.91851
lcl|AM181176.4_cds_CAY49102.1_2803	306	124.275	6	2.77927
lcl|AM181176.4_cds_CAY49103.1_2804	378	186.215	3	0.92741
lcl|AM181176.4_cds_CAY49104.1_2805	393	199.854	31	8.92922
lcl|AM181176.4_cds_CAY49105.1_2806	657	457.679	36	4.528
lcl|AM181176.4_cds_CAY49106.1_2807	417	222.111	7	1.81423
lcl|AM181176.4_cds_CAY49107.1_2808	657	457.679	8	1.00622
lcl|AM181176.4_cds_CAY49108.1_2809	381	188.913	4	1.21889
lcl|AM181176.4_cds_CAY49109.1_2810	303	121.886	2	0.944585
lcl|AM181176.4_cds_CAY49110.1_2811	3054	2854.61	126	2.54091
lcl|AM181176.4_cds_CAY49111.1_2812	339	151.703	2	0.758927
lcl|AM181176.4_cds_CAY49112.1_2813	753	553.63	12	1.24775
lcl|AM181176.4_cds_CAY49113.1_2814	765	565.63	24	2.44255
lcl|AM181176.4_cds_CAY49114.1_2815	246	79.681	61	44.0697
lcl|AM181176.4_cds_CAY49115.1_2816	156	30.9562	36	66.9453
lcl|AM181176.4_cds_CAY49116.1_2817	1107	907.61	868	55.0536
lcl|AM181176.4_cds_CAY49117.1_2818	153	29.7994	74	142.952
lcl|AM181176.4_cds_CAY49118.1_2819	423	227.747	76	19.2099
lcl|AM181176.4_cds_CAY49119.1_2820	597	397.919	12	1.73601
lcl|AM181176.4_cds_CAY49120.1_2821	3570	3370.61	91	1.55417
lcl|AM181176.4_cds_CAY49121.1_2822	345	156.875	9	3.30258
lcl|AM181176.4_cds_CAY49122.1_2823	630	430.782	18	2.40536
lcl|AM181176.4_cds_CAY49123.1_2824	1221	1021.61	176	9.91728
lcl|AM181176.4_cds_CAY49124.1_2825	375	183.513	31	9.72431
lcl|AM181176.4_cds_CAY49125.1_2826	441	244.806	10	2.35149
lcl|AM181176.4_cds_CAY49126.1_2827	504	306.187	28	5.26425
lcl|AM181176.4_cds_CAY49127.1_2828	759	559.63	69	7.09762
lcl|AM181176.4_cds_CAY49128.1_2829	360	170.037	42	14.219
lcl|AM181176.4_cds_CAY49129.1_2830	210	57.3054	53	53.2409
lcl|AM181176.4_cds_CAY49130.1_2831	252	83.6626	102	70.1832
lcl|AM181176.4_cds_CAY49131.1_2832	714	514.647	596	66.6656
lcl|AM181176.4_cds_CAY49132.1_2833	309	126.725	140	63.5963
lcl|AM181176.4_cds_CAY49133.1_2834	1239	1039.61	167	9.24722
lcl|AM181176.4_cds_CAY49134.1_2835	813	613.61	306	28.7074
lcl|AM181176.4_cds_CAY49135.1_2836	387	194.311	866	256.558
lcl|AM181176.4_cds_CAY49136.1_2837	1317	1117.61	602	31.0078
lcl|AM181176.4_cds_CAY49137.1_2838	900	700.61	647	53.161
lcl|AM181176.4_cds_CAY49138.1_2839	2517	2317.61	122	3.03029
lcl|AM181176.4_cds_CAY49139.1_2840	834	634.61	37	3.35629
lcl|AM181176.4_cds_CAY49140.1_2841	315	131.532	93	40.7019
lcl|AM181176.4_cds_CAY49141.1_2842	1158	958.61	326	19.5768
lcl|AM181176.4_cds_CAY49142.1_2843	480	282.584	308	62.7434
lcl|AM181176.4_cds_CAY49143.1_2844	564	365.251	120	18.9127
lcl|AM181176.4_cds_CAY49144.1_2845	1344	1144.61	526	26.4541
lcl|AM181176.4_cds_CAY49145.1_2846	819	619.61	477	44.3165
lcl|AM181176.4_cds_CAY49146.1_2847	1323	1123.61	574	29.4077
lcl|AM181176.4_cds_CAY49147.1_2848	1203	1003.61	512	29.3677
lcl|AM181176.4_cds_CAY49148.1_2849	846	646.61	194	17.2713
lcl|AM181176.4_cds_CAY49149.1_2850	1395	1195.61	490	23.5924
lcl|AM181176.4_cds_CAY49150.1_2851	1017	817.61	185	13.0254
lcl|AM181176.4_cds_CAY49151.1_2852	1248	1048.61	90	4.94076
lcl|AM181176.4_cds_CAY49152.1_2853	981	781.61	92	6.77583
lcl|AM181176.4_cds_CAY49153.1_2854	1434	1234.61	111	5.17557
lcl|AM181176.4_cds_CAY49154.1_2855	1233	1033.61	96	5.34662
lcl|AM181176.4_cds_CAY49155.1_2856	996	796.61	28	2.02338
lcl|AM181176.4_cds_CAY49156.1_2857	1416	1216.61	32	1.51413
lcl|AM181176.4_cds_CAY49157.1_2858	3180	2980.61	107	2.06654
lcl|AM181176.4_cds_CAY49158.1_2859	1242	1042.61	40	2.20853
lcl|AM181176.4_cds_CAY49159.1_2860	528	329.633	78	13.6216
lcl|AM181176.4_cds_CAY49160.1_2861	915	715.61	187	15.0429
lcl|AM181176.4_cds_CAY49161.1_2862	816	616.61	52	4.85465
lcl|AM181176.4_cds_CAY49162.1_2863	972	772.61	52	3.87443
lcl|AM181176.4_cds_CAY49163.1_2864	510	312.094	65	11.9893
lcl|AM181176.4_cds_CAY49164.1_2865	2316	2116.61	188	5.11307
lcl|AM181176.4_cds_CAY49165.1_2866	654	454.679	59	7.46985
lcl|AM181176.4_cds_CAY49166.1_2867	1152	952.61	203	12.2672
lcl|AM181176.4_cds_CAY49167.1_2868	519	320.883	34	6.09954
lcl|AM181176.4_cds_CAY49168.1_2869	2076	1876.61	316	9.69344
lcl|AM181176.4_cds_CAY49169.1_2870	390	197.05	186	54.3377
lcl|AM181176.4_cds_CAY49170.1_2871	1341	1141.61	37	1.86573
lcl|AM181176.4_cds_CAY49171.1_2872	1623	1423.61	63	2.5475
lcl|AM181176.4_cds_CAY49172.1_2873	900	700.61	27	2.21846
lcl|AM181176.4_cds_CAY49173.1_2874	951	751.61	29	2.22111
lcl|AM181176.4_cds_CAY49174.1_2875	1611	1411.61	86	3.5071
lcl|AM181176.4_cds_CAY49175.1_2876	2433	2233.61	90	2.31953
lcl|AM181176.4_cds_CAY49176.1_2877	327	141.492	62	25.2245
lcl|AM181176.4_cds_CAY49177.1_2878	621	421.796	192	26.2037
lcl|AM181176.4_cds_CAY49178.1_2879	441	244.806	108	25.3961
lcl|AM181176.4_cds_CAY49179.1_2880	327	141.492	87	35.3957
lcl|AM181176.4_cds_CAY49180.1_2881	426	230.554	91	22.7213
lcl|AM181176.4_cds_CAY49181.1_2882	327	141.492	97	39.4642
lcl|AM181176.4_cds_CAY49182.1_2883	528	329.633	188	32.8316
lcl|AM181176.4_cds_CAY49183.1_2884	690	490.664	28	3.28503
lcl|AM181176.4_cds_CAY49184.1_2885	822	622.61	49	4.53049
lcl|AM181176.4_cds_CAY49185.1_2886	393	199.854	9	2.59236
lcl|AM181176.4_cds_CAY49186.1_2887	2736	2536.61	208	4.72035
lcl|AM181176.4_cds_CAY49187.1_2888	612	412.838	16	2.23103
lcl|AM181176.4_cds_CAY49188.1_2889	792	592.63	112	10.8793
lcl|AM181176.4_cds_CAY49189.1_2890	471	273.816	94	19.7621
lcl|AM181176.4_cds_CAY49190.1_2891	1284	1084.61	183	9.71275
lcl|AM181176.4_cds_CAY49191.1_2892	264	92.166	249	155.523
lcl|AM181176.4_cds_CAY49192.1_2893	696	496.664	229	26.5423
lcl|AM181176.4_cds_CAY49193.1_2894	312	129.161	31	13.8164
lcl|AM181176.4_cds_CAY49194.1_2895	471	273.816	239	50.2462
lcl|AM181176.4_cds_CAY49195.1_2896	705	505.647	167	19.0123
lcl|AM181176.4_cds_CAY49196.1_2897	1623	1423.61	244	9.86651
lcl|AM181176.4_cds_CAY49197.1_2898	1038	838.61	67	4.59917
lcl|AM181176.4_cds_CAY49198.1_2899	1086	886.61	162	10.5183
lcl|AM181176.4_cds_CAY49199.1_2900	681	481.664	123	14.7003
lcl|AM181176.4_cds_CAY49200.1_2901	759	559.63	344	35.3853
lcl|AM181176.4_cds_CAY49201.1_2902	1059	859.61	215	14.398
lcl|AM181176.4_cds_CAY49202.1_2903	879	679.61	35	2.96465
lcl|AM181176.4_cds_CAY49203.1_2904	579	380.152	92	13.9314
lcl|AM181176.4_cds_CAY49204.1_2905	1056	856.61	163	10.9539
lcl|AM181176.4_cds_CAY49205.1_2906	666	466.664	244	30.0989
lcl|AM181176.4_cds_CAY49206.1_2907	168	35.9388	91	145.761
lcl|AM181176.4_cds_CAY49207.1_2908	303	121.886	188	88.791
lcl|AM181176.4_cds_CAY49208.1_2909	354	164.73	559	195.346
lcl|AM181176.4_cds_CAY49209.1_2910	651	451.679	887	113.047
lcl|AM181176.4_cds_CAY49210.1_2911	924	724.61	825	65.5412
lcl|AM181176.4_cds_CAY49211.1_2912	231	69.877	63	51.9005
lcl|AM181176.4_cds_CAY49212.1_2913	282	105.44	107	58.4176
lcl|AM181176.4_cds_CAY49213.1_2914	186	44.3269	144	187.008
lcl|AM181176.4_cds_CAY49214.1_2915	840	640.61	4453	400.151
lcl|AM181176.4_cds_CAY49215.1_2916	1359	1159.61	1279	63.4927
lcl|AM181176.4_cds_CAY49216.1_2917	1008	808.61	367	26.1271
lcl|AM181176.4_cds_CAY49217.1_2918	933	733.61	133	10.4364
lcl|AM181176.4_cds_CAY49218.1_2919	564	365.251	903	142.318
lcl|AM181176.4_cds_CAY49219.1_2920	1566	1366.61	269	11.3311
lcl|AM181176.4_cds_CAY49220.1_2921	522	323.819	1915	340.433
lcl|AM181176.4_cds_CAY49221.1_2922	537	338.533	162	27.5473
lcl|AM181176.4_cds_CAY49222.1_2923	366	175.385	3282	1077.23
lcl|AM181176.4_cds_CAY49223.1_2924	1575	1375.61	125	5.23094
lcl|AM181176.4_cds_CAY49224.1_2925	870	670.61	132	11.331
lcl|AM181176.4_cds_CAY49225.1_2926	999	799.61	33	2.37575
lcl|AM181176.4_cds_CAY49226.1_2927	1077	877.61	462	30.3044
lcl|AM181176.4_cds_CAY49227.1_2928	903	703.61	252	20.6174
lcl|AM181176.4_cds_CAY49228.1_2929	1011	811.61	675	47.8764
lcl|AM181176.4_cds_CAY49229.1_2930	903	703.61	87	7.11791
lcl|AM181176.4_cds_CAY49230.1_2931	705	505.647	101	11.4984
lcl|AM181176.4_cds_CAY49231.1_2932	1311	1111.61	869	45.002
lcl|AM181176.4_cds_CAY49232.1_2933	1107	907.61	377	23.9115
lcl|AM181176.4_cds_CAY49233.1_2934	1143	943.61	348	21.2301
lcl|AM181176.4_cds_CAY49234.1_2935	1113	913.61	80	5.04074
lcl|AM181176.4_cds_CAY49235.1_2936	1185	985.61	9	0.525657
lcl|AM181176.4_cds_CAY49236.1_2937	876	676.61	29	2.46731
lcl|AM181176.4_cds_CAY49237.1_2938	972	772.61	44	3.27837
lcl|AM181176.4_cds_CAY49238.1_2939	513	314.979	64	11.6967
lcl|AM181176.4_cds_CAY49239.1_2940	693	493.664	92	10.7281
lcl|AM181176.4_cds_CAY49240.1_2941	210	57.3054	5	5.02273
lcl|AM181176.4_cds_CAY49241.1_2942	1428	1228.61	60	2.81127
lcl|AM181176.4_cds_CAY49242.1_2943	654	454.679	33	4.17805
lcl|AM181176.4_cds_CAY49243.1_2944	675	475.664	57	6.89826
lcl|AM181176.4_cds_CAY49244.1_2945	1401	1201.61	702	33.6309
lcl|AM181176.4_cds_CAY49245.1_2946	366	175.385	218	71.553
lcl|AM181176.4_cds_CAY49246.1_2947	3555	3355.61	2055	35.2537
lcl|AM181176.4_cds_CAY49247.1_2948	831	631.61	449	40.9225
lcl|AM181176.4_cds_CAY49248.1_2949	606	406.865	317	44.8511
lcl|AM181176.4_cds_CAY49249.1_2950	1194	994.61	723	41.8457
lcl|AM181176.4_cds_CAY49250.1_2951	378	186.215	197	60.8999
lcl|AM181176.4_cds_CAY49251.1_2952	4293	4093.61	570	8.01555
lcl|AM181176.4_cds_CAY49252.1_2953	1671	1471.61	403	15.7644
lcl|AM181176.4_cds_CAY49253.1_2954	1503	1303.61	607	26.8044
lcl|AM181176.4_cds_CAY49254.1_2955	1059	859.61	264	17.6794
lcl|AM181176.4_cds_CAY49255.1_2956	894	694.61	111	9.19913
lcl|AM181176.4_cds_CAY49256.1_2957	768	568.63	143	14.4768
lcl|AM181176.4_cds_CAY49257.1_2958	1185	985.61	165	9.63704
lcl|AM181176.4_cds_CAY49258.1_2959	1128	928.61	179	11.0965
lcl|AM181176.4_cds_CAY49259.1_2960	774	574.63	636	63.7138
lcl|AM181176.4_cds_CAY49260.1_2961	1149	949.61	537	32.5532
lcl|AM181176.4_cds_CAY49261.1_2962	1104	904.61	537	34.1726
lcl|AM181176.4_cds_CAY49262.1_2963	789	589.63	80	7.81044
lcl|AM181176.4_cds_CAY49263.1_2964	252	83.6626	46	31.6513
lcl|AM181176.4_cds_CAY49264.1_2965	1623	1423.61	1309	52.9314
lcl|AM181176.4_cds_CAY49265.1_2966	1392	1192.61	2244	108.315
lcl|AM181176.4_cds_CAY49266.1_2967	414	219.312	233	61.1586
lcl|AM181176.4_cds_CAY49267.1_2968	348	159.499	239	86.2592
lcl|AM181176.4_cds_CAY49268.1_2969	1656	1456.61	2171	85.7988
lcl|AM181176.4_cds_CAY49269.1_2970	885	685.61	2181	183.123
lcl|AM181176.4_cds_CAY49270.1_2971	1992	1792.61	9741	312.811
lcl|AM181176.4_cds_CAY49271.1_2972	1026	826.61	3596	250.429
lcl|AM181176.4_cds_CAY49272.1_2973	825	625.61	488	44.9036
lcl|AM181176.4_cds_CAY49273.1_2974	915	715.61	812	65.3198
lcl|AM181176.4_cds_CAY49274.1_2975	858	658.61	93	8.12867
lcl|AM181176.4_cds_CAY49275.1_2976	1209	1009.61	161	9.17988
lcl|AM181176.4_cds_CAY49276.1_2977	1614	1414.61	208	8.46431
lcl|AM181176.4_cds_CAY49277.1_2978	360	170.037	106	35.8861
lcl|AM181176.4_cds_CAY49278.1_2979	750	550.63	51	5.33182
lcl|AM181176.4_cds_CAY49279.1_2980	231	69.877	36	29.6574
lcl|AM181176.4_cds_CAY49280.1_2981	849	649.61	165	14.6216
lcl|AM181176.4_cds_2982	198	50.7422	117	132.734
lcl|AM181176.4_cds_CAY49282.1_2983	927	727.61	583	46.1248
lcl|AM181176.4_cds_CAY49283.1_2984	1038	838.61	845	58.0045
lcl|AM181176.4_cds_CAY49284.1_2985	870	670.61	56	4.8071
lcl|AM181176.4_cds_CAY49285.1_2986	621	421.796	28	3.82138
lcl|AM181176.4_cds_2987	462	265.077	89	19.3278
lcl|AM181176.4_cds_CAY49287.1_2988	873	673.61	260	22.2193
lcl|AM181176.4_cds_2989	162	33.4534	40	68.8311
lcl|AM181176.4_cds_CAY49289.1_2990	1677	1477.61	59	2.29857
lcl|AM181176.4_cds_CAY49290.1_2991	1254	1054.61	31	1.69213
lcl|AM181176.4_cds_CAY49291.1_2992	1305	1105.61	96	4.99844
lcl|AM181176.4_cds_CAY49292.1_2993	1332	1132.61	104	5.28589
lcl|AM181176.4_cds_CAY49293.1_2994	1083	883.61	61	3.97406
lcl|AM181176.4_cds_CAY49294.1_2995	891	691.61	417	34.7088
lcl|AM181176.4_cds_CAY49295.1_2996	1368	1168.61	198	9.7535
lcl|AM181176.4_cds_CAY49296.1_2997	1398	1198.61	78	3.74612
lcl|AM181176.4_cds_CAY49297.1_2998	786	586.63	49	4.80836
lcl|AM181176.4_cds_CAY49298.1_2999	906	706.61	170	13.8495
lcl|AM181176.4_cds_CAY49299.1_3000	849	649.61	72	6.38035
lcl|AM181176.4_cds_CAY49300.1_3001	1293	1093.61	150	7.89576
lcl|AM181176.4_cds_CAY49301.1_3002	423	227.747	56	14.1547
lcl|AM181176.4_cds_CAY49302.1_3003	1140	940.61	202	12.3625
lcl|AM181176.4_cds_CAY49303.1_3004	828	628.61	83	7.60084
lcl|AM181176.4_cds_CAY49304.1_3005	747	547.63	59	6.20197
lcl|AM181176.4_cds_CAY49305.1_3006	1077	877.61	54	3.54207
lcl|AM181176.4_cds_CAY49306.1_3007	201	52.4331	9	9.88102
lcl|AM181176.4_cds_CAY49307.1_3008	399	205.406	8	2.24203
lcl|AM181176.4_cds_CAY49308.1_3009	918	718.61	27	2.1629
lcl|AM181176.4_cds_CAY49309.1_3010	942	742.61	54	4.18599
lcl|AM181176.4_cds_CAY49310.1_3011	780	580.63	46	4.56061
lcl|AM181176.4_cds_CAY49311.1_3012	1608	1408.61	147	6.00747
lcl|AM181176.4_cds_CAY49312.1_3013	609	409.852	74	10.3937
lcl|AM181176.4_cds_CAY49313.1_3014	459	262.192	40	8.78223
lcl|AM181176.4_cds_CAY49314.1_3015	1044	844.61	131	8.92853
lcl|AM181176.4_cds_CAY49315.1_3016	795	595.63	104	10.0513
lcl|AM181176.4_cds_CAY49316.1_3017	1491	1291.61	71	3.1644
lcl|AM181176.4_cds_CAY49317.1_3018	1542	1342.61	87	3.73022
lcl|AM181176.4_cds_CAY49318.1_3019	804	604.63	532	50.6509
lcl|AM181176.4_cds_CAY49319.1_3020	1326	1126.61	135	6.89803
lcl|AM181176.4_cds_CAY49320.1_3021	1431	1231.61	26	1.21525
lcl|AM181176.4_cds_CAY49321.1_3022	1512	1312.61	36	1.57882
lcl|AM181176.4_cds_CAY49322.1_3023	2052	1852.61	49	1.52257
lcl|AM181176.4_cds_CAY49323.1_3024	1494	1294.61	77	3.42387
lcl|AM181176.4_cds_CAY49324.1_3025	1449	1249.61	50	2.30335
lcl|AM181176.4_cds_CAY49325.1_3026	969	769.61	241	18.0265
lcl|AM181176.4_cds_CAY49326.1_3027	1260	1060.61	48	2.60526
lcl|AM181176.4_cds_CAY49327.1_3028	1455	1255.61	40	1.83388
lcl|AM181176.4_cds_CAY49328.1_3029	564	365.251	34	5.35861
lcl|AM181176.4_cds_3030	966	766.61	63	4.73076
lcl|AM181176.4_cds_CAY49330.1_3031	2001	1801.61	170	5.43192
lcl|AM181176.4_cds_CAY49331.1_3032	933	733.61	67	5.25744
lcl|AM181176.4_cds_CAY49332.1_3033	1203	1003.61	435	24.9511
lcl|AM181176.4_cds_CAY49333.1_3034	5439	5239.61	1607	17.6556
lcl|AM181176.4_cds_CAY49334.1_3035	870	670.61	843	72.364
lcl|AM181176.4_cds_CAY49335.1_3036	1356	1156.61	156	7.76431
lcl|AM181176.4_cds_CAY49336.1_3037	489	291.478	81	15.9972
lcl|AM181176.4_cds_CAY49337.1_3038	1269	1069.61	265	14.2622
lcl|AM181176.4_cds_CAY49338.1_3039	381	188.913	210	63.9916
lcl|AM181176.4_cds_CAY49339.1_3040	1980	1780.61	2282	73.7754
lcl|AM181176.4_cds_CAY49340.1_3041	903	703.61	153	12.5177
lcl|AM181176.4_cds_CAY49341.1_3042	441	244.806	193	45.3837
lcl|AM181176.4_cds_CAY49342.1_3043	576	377.177	244	37.24
lcl|AM181176.4_cds_CAY49343.1_3044	1500	1300.61	124	5.48832
lcl|AM181176.4_cds_CAY49344.1_3045	993	793.61	62	4.49728
lcl|AM181176.4_cds_CAY49345.1_3046	933	733.61	68	5.33591
lcl|AM181176.4_cds_CAY49346.1_3047	978	778.61	65	4.80572
lcl|AM181176.4_cds_CAY49347.1_3048	1530	1330.61	233	10.0802
lcl|AM181176.4_cds_CAY49348.1_3049	552	353.43	8	1.30302
lcl|AM181176.4_cds_CAY49349.1_3050	678	478.664	7	0.841845
lcl|AM181176.4_cds_CAY49350.1_3051	1479	1279.61	17	0.764779
lcl|AM181176.4_cds_CAY49351.1_3052	675	475.664	15	1.81533
lcl|AM181176.4_cds_CAY49352.1_3053	810	610.61	21	1.9798
lcl|AM181176.4_cds_CAY49353.1_3054	645	445.709	20	2.58311
lcl|AM181176.4_cds_CAY49354.1_3055	663	463.679	53	6.57996
lcl|AM181176.4_cds_CAY49355.1_3056	1368	1168.61	69	3.39895
lcl|AM181176.4_cds_CAY49356.1_3057	1395	1195.61	86	4.1407
lcl|AM181176.4_cds_CAY49357.1_3058	384	191.607	14	4.20612
