target_id	length	eff_length	est_counts	tpm
lcl|AM181176.4_cds_CAY49009.1_2710	780	612.211	200	27.7968
lcl|AM181176.4_cds_CAY49010.1_2711	717	549.211	245	37.9571
lcl|AM181176.4_cds_CAY49011.1_2712	957	789.211	300	32.344
lcl|AM181176.4_cds_CAY49012.1_2713	489	321.63	125	33.0688
lcl|AM181176.4_cds_CAY49013.1_2714	1251	1083.21	1877	147.441
lcl|AM181176.4_cds_CAY49014.1_2715	627	459.27	248	45.9462
lcl|AM181176.4_cds_CAY49015.1_2716	381	215.485	48	18.9536
lcl|AM181176.4_cds_CAY49016.1_2717	966	798.211	232	24.7307
lcl|AM181176.4_cds_CAY49017.1_2718	519	351.47	33	7.98899
lcl|AM181176.4_cds_CAY49018.1_2719	939	771.211	45	4.96484
lcl|AM181176.4_cds_CAY49019.1_2720	717	549.211	17	2.63375
lcl|AM181176.4_cds_CAY49020.1_2721	825	657.211	9	1.16521
lcl|AM181176.4_cds_CAY49021.1_2722	1020	852.211	28	2.79561
lcl|AM181176.4_cds_CAY49022.1_2723	216	69.9169	56	68.1509
lcl|AM181176.4_cds_CAY49023.1_2724	1146	978.211	432	37.5765
lcl|AM181176.4_cds_CAY49024.1_2725	1311	1143.21	74	5.50771
lcl|AM181176.4_cds_CAY49025.1_2726	654	486.241	27	4.72474
lcl|AM181176.4_cds_CAY49026.1_2727	753	585.211	26	3.7803
lcl|AM181176.4_cds_CAY49027.1_2728	798	630.211	43	5.80561
lcl|AM181176.4_cds_CAY49028.1_2729	1134	966.211	30	2.64189
lcl|AM181176.4_cds_CAY49029.1_2730	1053	885.211	31	2.97975
lcl|AM181176.4_cds_CAY49030.1_2731	471	303.787	84	23.5275
lcl|AM181176.4_cds_CAY49031.1_2732	483	315.694	15	4.04288
lcl|AM181176.4_cds_CAY49032.1_2733	3537	3369.21	74	1.86883
lcl|AM181176.4_cds_CAY49033.1_2734	753	585.211	86	12.5041
lcl|AM181176.4_cds_CAY49034.1_2735	1725	1557.21	124	6.77548
lcl|AM181176.4_cds_CAY49035.1_2736	519	351.47	140	33.8927
lcl|AM181176.4_cds_CAY49036.1_2737	564	396.336	132	28.3385
lcl|AM181176.4_cds_CAY49037.1_2738	1635	1467.21	971	56.3109
lcl|AM181176.4_cds_CAY49038.1_2739	831	663.211	273	35.0249
lcl|AM181176.4_cds_CAY49039.1_2740	384	218.428	65	25.3204
lcl|AM181176.4_cds_CAY49040.1_2741	357	192.391	61	26.978
lcl|AM181176.4_cds_CAY49041.1_2742	909	741.211	284	32.6018
lcl|AM181176.4_cds_CAY49042.1_2743	612	444.27	44	8.42698
lcl|AM181176.4_cds_CAY49043.1_2744	1038	870.211	203	19.8489
lcl|AM181176.4_cds_CAY49044.1_2745	1182	1014.21	125	10.4869
lcl|AM181176.4_cds_CAY49045.1_2746	1563	1395.21	1623	98.9793
lcl|AM181176.4_cds_CAY49046.1_2747	1233	1065.21	143	11.4226
lcl|AM181176.4_cds_CAY49047.1_2748	222	74.3633	11	12.5864
lcl|AM181176.4_cds_CAY49048.1_2749	240	88.3624	10	9.62937
lcl|AM181176.4_cds_CAY49049.1_2750	459	291.971	73	21.2739
lcl|AM181176.4_cds_CAY49050.1_2751	324	161.287	7	3.69287
lcl|AM181176.4_cds_CAY49051.1_2752	558	390.351	15	3.26965
lcl|AM181176.4_cds_CAY49052.1_2753	612	444.27	34	6.51175
lcl|AM181176.4_cds_CAY49053.1_2754	432	265.332	9	2.88615
lcl|AM181176.4_cds_CAY49054.1_2755	609	441.27	141	27.1882
lcl|AM181176.4_cds_CAY49055.1_2756	171	40.6323	17	35.5994
lcl|AM181176.4_cds_CAY49056.1_2757	642	474.26	85	15.2499
lcl|AM181176.4_cds_CAY49057.1_2758	432	265.332	31	9.94117
lcl|AM181176.4_cds_CAY49058.1_2759	1914	1746.21	102	4.97015
lcl|AM181176.4_cds_CAY49059.1_2760	684	516.211	70	11.5382
lcl|AM181176.4_cds_CAY49060.1_2761	321	158.48	157	84.2929
lcl|AM181176.4_cds_CAY49061.1_2762	345	181.037	86	40.4201
lcl|AM181176.4_cds_CAY49062.1_2763	471	303.787	16	4.48143
lcl|AM181176.4_cds_CAY49063.1_2764	243	90.7732	2	1.87473
lcl|AM181176.4_cds_CAY49064.1_2765	1629	1461.21	26	1.514
lcl|AM181176.4_cds_CAY49065.1_2766	819	651.211	11	1.43726
lcl|AM181176.4_cds_CAY49066.1_2767	195	55.3588	2	3.07404
lcl|AM181176.4_cds_CAY49067.1_2768	192	53.429	2	3.18507
lcl|AM181176.4_cds_CAY49068.1_2769	483	315.694	3	0.808576
lcl|AM181176.4_cds_CAY49069.1_2770	252	98.0423	11	9.54651
lcl|AM181176.4_cds_CAY49070.1_2771	219	72.1041	3	3.54019
lcl|AM181176.4_cds_CAY49071.1_2772	600	432.27	143	28.148
lcl|AM181176.4_cds_CAY49072.1_2773	453	286.029	150	44.6217
lcl|AM181176.4_cds_CAY49073.1_2774	1146	978.211	375	32.6185
lcl|AM181176.4_cds_CAY49074.1_2775	258	103.017	147	121.415
lcl|AM181176.4_cds_CAY49075.1_2776	189	51.5227	153	252.673
lcl|AM181176.4_cds_CAY49076.1_2777	228	78.8616	191	206.079
lcl|AM181176.4_cds_CAY49077.1_2778	708	540.211	430	67.7284
lcl|AM181176.4_cds_CAY49078.1_2779	228	78.8616	5	5.39473
lcl|AM181176.4_cds_CAY49079.1_2780	618	450.27	22	4.15734
lcl|AM181176.4_cds_CAY49080.1_2781	1101	933.211	22	2.0059
lcl|AM181176.4_cds_CAY49081.1_2782	807	639.211	7	0.931793
lcl|AM181176.4_cds_CAY49082.1_2783	471	303.787	18	5.04161
lcl|AM181176.4_cds_CAY49083.1_2784	579	411.312	132	27.3067
lcl|AM181176.4_cds_CAY49084.1_2785	546	378.397	34	7.64533
lcl|AM181176.4_cds_CAY49085.1_2786	855	687.211	137	16.9627
lcl|AM181176.4_cds_CAY49086.1_2787	186	49.5661	6	10.2999
lcl|AM181176.4_cds_CAY49087.1_2788	336	172.523	12	5.91833
lcl|AM181176.4_cds_CAY49088.1_2789	372	206.808	5	2.05716
lcl|AM181176.4_cds_CAY49089.1_2790	339	175.322	8	3.88257
lcl|AM181176.4_cds_CAY49090.1_2791	216	69.9169	11	13.3868
lcl|AM181176.4_cds_CAY49091.1_2792	192	53.429	20	31.8507
lcl|AM181176.4_cds_CAY49092.1_2793	255	100.513	151	127.826
lcl|AM181176.4_cds_CAY49093.1_2794	222	74.3633	1354	1549.27
lcl|AM181176.4_cds_CAY49094.1_2795	600	432.27	24	4.72413
lcl|AM181176.4_cds_CAY49095.1_2796	1491	1323.21	72	4.62987
lcl|AM181176.4_cds_CAY49096.1_2797	1461	1293.21	29	1.90807
lcl|AM181176.4_cds_CAY49097.1_2798	1047	879.211	14	1.35488
lcl|AM181176.4_cds_CAY49098.1_2799	489	321.63	42	11.1111
lcl|AM181176.4_cds_CAY49099.1_2800	219	72.1041	515	607.733
lcl|AM181176.4_cds_CAY49100.1_2801	768	600.211	14	1.98468
lcl|AM181176.4_cds_CAY49101.1_2802	978	810.211	56	5.88106
lcl|AM181176.4_cds_CAY49102.1_2803	306	144.665	10	5.88169
lcl|AM181176.4_cds_CAY49103.1_2804	378	212.597	4	1.60092
lcl|AM181176.4_cds_CAY49104.1_2805	393	227.123	24	8.99118
lcl|AM181176.4_cds_CAY49105.1_2806	657	489.231	29	5.0437
lcl|AM181176.4_cds_CAY49106.1_2807	417	250.554	6	2.03758
lcl|AM181176.4_cds_CAY49107.1_2808	657	489.231	5	0.869604
lcl|AM181176.4_cds_CAY49108.1_2809	381	215.485	3	1.1846
lcl|AM181176.4_cds_CAY49109.1_2810	303	141.931	1	0.599501
lcl|AM181176.4_cds_CAY49110.1_2811	3054	2886.21	96	2.83015
lcl|AM181176.4_cds_CAY49111.1_2812	339	175.322	2	0.970642
lcl|AM181176.4_cds_CAY49112.1_2813	753	585.211	13	1.89015
lcl|AM181176.4_cds_CAY49113.1_2814	765	597.211	20	2.84949
lcl|AM181176.4_cds_CAY49114.1_2815	246	93.1417	29	26.4923
lcl|AM181176.4_cds_CAY49115.1_2816	156	32.7495	32	83.1402
lcl|AM181176.4_cds_CAY49116.1_2817	1107	939.211	559	50.6424
lcl|AM181176.4_cds_CAY49117.1_2818	153	31.3493	73	198.134
lcl|AM181176.4_cds_CAY49118.1_2819	423	256.468	66	21.8966
lcl|AM181176.4_cds_CAY49119.1_2820	597	429.27	12	2.37857
lcl|AM181176.4_cds_CAY49120.1_2821	3570	3402.21	49	1.22546
lcl|AM181176.4_cds_CAY49121.1_2822	345	181.037	6	2.82001
lcl|AM181176.4_cds_CAY49122.1_2823	630	462.27	13	2.39284
lcl|AM181176.4_cds_CAY49123.1_2824	1221	1053.21	150	12.1183
lcl|AM181176.4_cds_CAY49124.1_2825	375	209.695	19	7.7096
lcl|AM181176.4_cds_CAY49125.1_2826	441	274.213	9	2.79267
lcl|AM181176.4_cds_CAY49126.1_2827	504	336.538	27	6.82645
lcl|AM181176.4_cds_CAY49127.1_2828	759	591.211	56	8.05956
lcl|AM181176.4_cds_CAY49128.1_2829	360	195.29	34	14.8138
lcl|AM181176.4_cds_CAY49129.1_2830	210	65.5751	32	41.5219
lcl|AM181176.4_cds_CAY49130.1_2831	252	98.0423	67	58.1469
lcl|AM181176.4_cds_CAY49131.1_2832	714	546.211	422	65.7382
lcl|AM181176.4_cds_CAY49132.1_2833	309	147.452	99	57.1283
lcl|AM181176.4_cds_CAY49133.1_2834	1239	1071.21	128	10.1672
lcl|AM181176.4_cds_CAY49134.1_2835	813	645.211	270	35.6064
lcl|AM181176.4_cds_CAY49135.1_2836	387	221.339	613	235.65
lcl|AM181176.4_cds_CAY49136.1_2837	1317	1149.21	362	26.8024
lcl|AM181176.4_cds_CAY49137.1_2838	900	732.211	506	58.8004
lcl|AM181176.4_cds_CAY49138.1_2839	2517	2349.21	101	3.65818
lcl|AM181176.4_cds_CAY49139.1_2840	834	666.211	27	3.4484
lcl|AM181176.4_cds_CAY49140.1_2841	315	152.974	111	61.7406
lcl|AM181176.4_cds_CAY49141.1_2842	1158	990.211	314	26.9816
lcl|AM181176.4_cds_CAY49142.1_2843	480	312.725	236	64.2118
lcl|AM181176.4_cds_CAY49143.1_2844	564	396.336	115	24.6888
lcl|AM181176.4_cds_CAY49144.1_2845	1344	1176.21	458	33.1319
lcl|AM181176.4_cds_CAY49145.1_2846	819	651.211	317	41.4193
lcl|AM181176.4_cds_CAY49146.1_2847	1323	1155.21	440	32.4084
lcl|AM181176.4_cds_CAY49147.1_2848	1203	1035.21	352	28.9321
lcl|AM181176.4_cds_CAY49148.1_2849	846	678.211	137	17.1878
lcl|AM181176.4_cds_CAY49149.1_2850	1395	1227.21	400	27.7336
lcl|AM181176.4_cds_CAY49150.1_2851	1017	849.211	133	13.3261
lcl|AM181176.4_cds_CAY49151.1_2852	1248	1080.21	52	4.096
lcl|AM181176.4_cds_CAY49152.1_2853	981	813.211	45	4.70842
lcl|AM181176.4_cds_CAY49153.1_2854	1434	1266.21	48	3.22553
lcl|AM181176.4_cds_CAY49154.1_2855	1233	1065.21	45	3.59453
lcl|AM181176.4_cds_CAY49155.1_2856	996	828.211	16	1.64378
lcl|AM181176.4_cds_CAY49156.1_2857	1416	1248.21	28	1.90869
lcl|AM181176.4_cds_CAY49157.1_2858	3180	3012.21	89	2.51403
lcl|AM181176.4_cds_CAY49158.1_2859	1242	1074.21	29	2.29707
lcl|AM181176.4_cds_CAY49159.1_2860	528	360.427	50	11.8037
lcl|AM181176.4_cds_CAY49160.1_2861	915	747.211	146	16.6255
lcl|AM181176.4_cds_CAY49161.1_2862	816	648.211	41	5.38187
lcl|AM181176.4_cds_CAY49162.1_2863	972	804.211	22	2.32765
lcl|AM181176.4_cds_CAY49163.1_2864	510	342.511	47	11.6759
lcl|AM181176.4_cds_CAY49164.1_2865	2316	2148.21	130	5.14911
lcl|AM181176.4_cds_CAY49165.1_2866	654	486.241	41	7.17461
lcl|AM181176.4_cds_CAY49166.1_2867	1152	984.211	131	11.3253
lcl|AM181176.4_cds_CAY49167.1_2868	519	351.47	29	7.02063
lcl|AM181176.4_cds_CAY49168.1_2869	2076	1908.21	176	7.84787
lcl|AM181176.4_cds_CAY49169.1_2870	390	224.254	126	47.8075
lcl|AM181176.4_cds_CAY49170.1_2871	1341	1173.21	34	2.46586
lcl|AM181176.4_cds_CAY49171.1_2872	1623	1455.21	57	3.33284
lcl|AM181176.4_cds_CAY49172.1_2873	900	732.211	26	3.02136
lcl|AM181176.4_cds_CAY49173.1_2874	951	783.211	21	2.28142
lcl|AM181176.4_cds_CAY49174.1_2875	1611	1443.21	58	3.41951
lcl|AM181176.4_cds_CAY49175.1_2876	2433	2265.21	64	2.40401
lcl|AM181176.4_cds_CAY49176.1_2877	327	164.075	44	22.818
lcl|AM181176.4_cds_CAY49177.1_2878	621	453.27	128	24.0281
lcl|AM181176.4_cds_CAY49178.1_2879	441	274.213	73	22.6517
lcl|AM181176.4_cds_CAY49179.1_2880	327	164.075	81	42.0058
lcl|AM181176.4_cds_CAY49180.1_2881	426	259.421	34	11.1516
lcl|AM181176.4_cds_CAY49181.1_2882	327	164.075	143	74.1584
lcl|AM181176.4_cds_CAY49182.1_2883	528	360.427	134	31.6339
lcl|AM181176.4_cds_CAY49183.1_2884	690	522.211	19	3.0958
lcl|AM181176.4_cds_CAY49184.1_2885	822	654.211	25	3.25153
lcl|AM181176.4_cds_CAY49185.1_2886	393	227.123	13	4.87022
lcl|AM181176.4_cds_CAY49186.1_2887	2736	2568.21	156	5.16844
lcl|AM181176.4_cds_CAY49187.1_2888	612	444.27	28	5.36262
lcl|AM181176.4_cds_CAY49188.1_2889	792	624.211	68	9.26922
lcl|AM181176.4_cds_CAY49189.1_2890	471	303.787	83	23.2474
lcl|AM181176.4_cds_CAY49190.1_2891	1284	1116.21	178	13.5687
lcl|AM181176.4_cds_CAY49191.1_2892	264	108.04	286	225.24
lcl|AM181176.4_cds_CAY49192.1_2893	696	528.211	241	38.8218
lcl|AM181176.4_cds_CAY49193.1_2894	312	150.189	30	16.9961
lcl|AM181176.4_cds_CAY49194.1_2895	471	303.787	177	49.5758
lcl|AM181176.4_cds_CAY49195.1_2896	705	537.211	155	24.5501
lcl|AM181176.4_cds_CAY49196.1_2897	1623	1455.21	179	10.4663
lcl|AM181176.4_cds_CAY49197.1_2898	1038	870.211	66	6.45335
lcl|AM181176.4_cds_CAY49198.1_2899	1086	918.211	130	12.0467
lcl|AM181176.4_cds_CAY49199.1_2900	681	513.211	78	12.932
lcl|AM181176.4_cds_CAY49200.1_2901	759	591.211	269	38.7147
lcl|AM181176.4_cds_CAY49201.1_2902	1059	891.211	150	14.3211
lcl|AM181176.4_cds_CAY49202.1_2903	879	711.211	23	2.75166
lcl|AM181176.4_cds_CAY49203.1_2904	579	411.312	64	13.2396
lcl|AM181176.4_cds_CAY49204.1_2905	1056	888.211	151	14.4653
lcl|AM181176.4_cds_CAY49205.1_2906	666	498.221	233	39.7923
lcl|AM181176.4_cds_CAY49206.1_2907	168	39.0114	78	170.125
lcl|AM181176.4_cds_CAY49207.1_2908	303	141.931	210	125.895
lcl|AM181176.4_cds_CAY49208.1_2909	354	189.527	410	184.068
lcl|AM181176.4_cds_CAY49209.1_2910	651	483.26	645	113.565
lcl|AM181176.4_cds_CAY49210.1_2911	924	756.211	547	61.5474
lcl|AM181176.4_cds_CAY49211.1_2912	231	81.1859	39	40.8743
lcl|AM181176.4_cds_CAY49212.1_2913	282	123.306	112	77.2855
lcl|AM181176.4_cds_CAY49213.1_2914	186	49.5661	166	284.964
lcl|AM181176.4_cds_CAY49214.1_2915	840	672.211	3380	427.835
lcl|AM181176.4_cds_CAY49215.1_2916	1359	1191.21	947	67.6436
lcl|AM181176.4_cds_CAY49216.1_2917	1008	840.211	290	29.3681
lcl|AM181176.4_cds_CAY49217.1_2918	933	765.211	84	9.34036
lcl|AM181176.4_cds_CAY49218.1_2919	564	396.336	712	152.856
lcl|AM181176.4_cds_CAY49219.1_2920	1566	1398.21	194	11.8058
lcl|AM181176.4_cds_CAY49220.1_2921	522	354.462	1588	381.194
lcl|AM181176.4_cds_CAY49221.1_2922	537	369.405	116	26.719
lcl|AM181176.4_cds_CAY49222.1_2923	366	201.022	1891	800.413
lcl|AM181176.4_cds_CAY49223.1_2924	1575	1407.21	154	9.31166
lcl|AM181176.4_cds_CAY49224.1_2925	870	702.211	87	10.5419
lcl|AM181176.4_cds_CAY49225.1_2926	999	831.211	32	3.2757
lcl|AM181176.4_cds_CAY49226.1_2927	1077	909.211	354	33.1287
lcl|AM181176.4_cds_CAY49227.1_2928	903	735.211	151	17.4755
lcl|AM181176.4_cds_CAY49228.1_2929	1011	843.211	538	54.289
lcl|AM181176.4_cds_CAY49229.1_2930	903	735.211	78	9.0271
lcl|AM181176.4_cds_CAY49230.1_2931	705	537.211	96	15.2052
lcl|AM181176.4_cds_CAY49231.1_2932	1311	1143.21	596	44.3594
lcl|AM181176.4_cds_CAY49232.1_2933	1107	939.211	261	23.6452
lcl|AM181176.4_cds_CAY49233.1_2934	1143	975.211	288	25.1281
lcl|AM181176.4_cds_CAY49234.1_2935	1113	945.211	66	5.94129
lcl|AM181176.4_cds_CAY49235.1_2936	1185	1017.21	5	0.418239
lcl|AM181176.4_cds_CAY49236.1_2937	876	708.211	17	2.04245
lcl|AM181176.4_cds_CAY49237.1_2938	972	804.211	38	4.02049
lcl|AM181176.4_cds_CAY49238.1_2939	513	345.497	61	15.0228
lcl|AM181176.4_cds_CAY49239.1_2940	693	525.211	79	12.7985
lcl|AM181176.4_cds_CAY49240.1_2941	210	65.5751	7	9.08291
lcl|AM181176.4_cds_CAY49241.1_2942	1428	1260.21	47	3.17337
lcl|AM181176.4_cds_CAY49242.1_2943	654	486.241	23	4.02478
lcl|AM181176.4_cds_CAY49243.1_2944	675	507.221	43	7.21334
lcl|AM181176.4_cds_CAY49244.1_2945	1401	1233.21	530	36.5682
lcl|AM181176.4_cds_CAY49245.1_2946	366	201.022	218	92.274
lcl|AM181176.4_cds_CAY49246.1_2947	3555	3387.21	1545	38.8107
lcl|AM181176.4_cds_CAY49247.1_2948	831	663.211	311	39.9001
lcl|AM181176.4_cds_CAY49248.1_2949	606	438.27	260	50.4775
lcl|AM181176.4_cds_CAY49249.1_2950	1194	1026.21	631	52.3189
lcl|AM181176.4_cds_CAY49250.1_2951	378	212.597	193	77.2443
lcl|AM181176.4_cds_CAY49251.1_2952	4293	4125.21	396	8.16798
lcl|AM181176.4_cds_CAY49252.1_2953	1671	1503.21	334	18.9057
lcl|AM181176.4_cds_CAY49253.1_2954	1503	1335.21	576	36.7061
lcl|AM181176.4_cds_CAY49254.1_2955	1059	891.211	237	22.6273
lcl|AM181176.4_cds_CAY49255.1_2956	894	726.211	82	9.60764
lcl|AM181176.4_cds_CAY49256.1_2957	768	600.211	120	17.0115
lcl|AM181176.4_cds_CAY49257.1_2958	1185	1017.21	129	10.7906
lcl|AM181176.4_cds_CAY49258.1_2959	1128	960.211	121	10.7222
lcl|AM181176.4_cds_CAY49259.1_2960	774	606.211	433	60.7757
lcl|AM181176.4_cds_CAY49260.1_2961	1149	981.211	380	32.9524
lcl|AM181176.4_cds_CAY49261.1_2962	1104	936.211	374	33.991
lcl|AM181176.4_cds_CAY49262.1_2963	789	621.211	53	7.25943
lcl|AM181176.4_cds_CAY49263.1_2964	252	98.0423	41	35.5824
lcl|AM181176.4_cds_CAY49264.1_2965	1623	1455.21	1050	61.3944
lcl|AM181176.4_cds_CAY49265.1_2966	1392	1224.21	1673	116.28
lcl|AM181176.4_cds_CAY49266.1_2967	414	247.639	174	59.7855
lcl|AM181176.4_cds_CAY49267.1_2968	348	183.848	179	82.8438
lcl|AM181176.4_cds_CAY49268.1_2969	1656	1488.21	1462	83.5889
lcl|AM181176.4_cds_CAY49269.1_2970	885	717.211	1361	161.464
lcl|AM181176.4_cds_CAY49270.1_2971	1992	1824.21	7413	345.768
lcl|AM181176.4_cds_CAY49271.1_2972	1026	858.211	2782	275.822
lcl|AM181176.4_cds_CAY49272.1_2973	825	657.211	376	48.6798
lcl|AM181176.4_cds_CAY49273.1_2974	915	747.211	575	65.4772
lcl|AM181176.4_cds_CAY49274.1_2975	858	690.211	69	8.50615
lcl|AM181176.4_cds_CAY49275.1_2976	1209	1041.21	91	7.4365
lcl|AM181176.4_cds_CAY49276.1_2977	1614	1446.21	175	10.2961
lcl|AM181176.4_cds_CAY49277.1_2978	360	195.29	56	24.3991
lcl|AM181176.4_cds_CAY49278.1_2979	750	582.211	70	10.2302
lcl|AM181176.4_cds_CAY49279.1_2980	231	81.1859	23	24.1053
lcl|AM181176.4_cds_CAY49280.1_2981	849	681.211	102	12.7404
lcl|AM181176.4_cds_2982	198	57.3439	75	111.286
lcl|AM181176.4_cds_CAY49282.1_2983	927	759.211	269	30.1478
lcl|AM181176.4_cds_CAY49283.1_2984	1038	870.211	369	36.0801
lcl|AM181176.4_cds_CAY49284.1_2985	870	702.211	44	5.33152
lcl|AM181176.4_cds_CAY49285.1_2986	621	453.27	28	5.25614
lcl|AM181176.4_cds_2987	462	294.901	66	19.0429
lcl|AM181176.4_cds_CAY49287.1_2988	873	705.211	176	21.2353
lcl|AM181176.4_cds_2989	162	35.8778	23	54.5465
lcl|AM181176.4_cds_CAY49289.1_2990	1677	1509.21	46	2.59342
lcl|AM181176.4_cds_CAY49290.1_2991	1254	1086.21	29	2.27169
lcl|AM181176.4_cds_CAY49291.1_2992	1305	1137.21	75	5.61159
lcl|AM181176.4_cds_CAY49292.1_2993	1332	1164.21	74	5.40836
lcl|AM181176.4_cds_CAY49293.1_2994	1083	915.211	46	4.27664
lcl|AM181176.4_cds_CAY49294.1_2995	891	723.211	271	31.8838
lcl|AM181176.4_cds_CAY49295.1_2996	1368	1200.21	120	8.50725
lcl|AM181176.4_cds_CAY49296.1_2997	1398	1230.21	45	3.11242
lcl|AM181176.4_cds_CAY49297.1_2998	786	618.211	31	4.26669
lcl|AM181176.4_cds_CAY49298.1_2999	906	738.211	125	14.4077
lcl|AM181176.4_cds_CAY49299.1_3000	849	681.211	60	7.49437
lcl|AM181176.4_cds_CAY49300.1_3001	1293	1125.21	114	8.62058
lcl|AM181176.4_cds_CAY49301.1_3002	423	256.468	55	18.2472
lcl|AM181176.4_cds_CAY49302.1_3003	1140	972.211	231	20.217
lcl|AM181176.4_cds_CAY49303.1_3004	828	660.211	67	8.63491
lcl|AM181176.4_cds_CAY49304.1_3005	747	579.211	45	6.61061
lcl|AM181176.4_cds_CAY49305.1_3006	1077	909.211	41	3.83694
lcl|AM181176.4_cds_CAY49306.1_3007	201	59.3311	9	12.907
lcl|AM181176.4_cds_CAY49307.1_3008	399	232.937	4	1.46112
lcl|AM181176.4_cds_CAY49308.1_3009	918	750.211	19	2.15494
lcl|AM181176.4_cds_CAY49309.1_3010	942	774.211	23	2.52775
lcl|AM181176.4_cds_CAY49310.1_3011	780	612.211	43	5.97631
lcl|AM181176.4_cds_CAY49311.1_3012	1608	1440.21	117	6.91234
lcl|AM181176.4_cds_CAY49312.1_3013	609	441.27	52	10.0269
lcl|AM181176.4_cds_CAY49313.1_3014	459	291.971	25	7.2856
lcl|AM181176.4_cds_CAY49314.1_3015	1044	876.211	86	8.35133
lcl|AM181176.4_cds_CAY49315.1_3016	795	627.211	65	8.8179
lcl|AM181176.4_cds_CAY49316.1_3017	1491	1323.21	42	2.70076
lcl|AM181176.4_cds_CAY49317.1_3018	1542	1374.21	56	3.46737
lcl|AM181176.4_cds_CAY49318.1_3019	804	636.211	468	62.5908
lcl|AM181176.4_cds_CAY49319.1_3020	1326	1158.21	88	6.46488
lcl|AM181176.4_cds_CAY49320.1_3021	1431	1263.21	21	1.41452
lcl|AM181176.4_cds_CAY49321.1_3022	1512	1344.21	27	1.70908
lcl|AM181176.4_cds_CAY49322.1_3023	2052	1884.21	31	1.3999
lcl|AM181176.4_cds_CAY49323.1_3024	1494	1326.21	61	3.91366
lcl|AM181176.4_cds_CAY49324.1_3025	1449	1281.21	36	2.39082
lcl|AM181176.4_cds_CAY49325.1_3026	969	801.211	173	18.3724
lcl|AM181176.4_cds_CAY49326.1_3027	1260	1092.21	40	3.11616
lcl|AM181176.4_cds_CAY49327.1_3028	1455	1287.21	36	2.37968
lcl|AM181176.4_cds_CAY49328.1_3029	564	396.336	27	5.7965
lcl|AM181176.4_cds_3030	966	798.211	45	4.7969
lcl|AM181176.4_cds_CAY49330.1_3031	2001	1833.21	125	5.80181
lcl|AM181176.4_cds_CAY49331.1_3032	933	765.211	67	7.45005
lcl|AM181176.4_cds_CAY49332.1_3033	1203	1035.21	318	26.1375
lcl|AM181176.4_cds_CAY49333.1_3034	5439	5271.21	1117	18.0305
lcl|AM181176.4_cds_CAY49334.1_3035	870	702.211	697	84.4561
lcl|AM181176.4_cds_CAY49335.1_3036	1356	1188.21	114	8.16351
lcl|AM181176.4_cds_CAY49336.1_3037	489	321.63	39	10.3175
lcl|AM181176.4_cds_CAY49337.1_3038	1269	1101.21	171	13.2127
lcl|AM181176.4_cds_CAY49338.1_3039	381	215.485	188	74.2347
lcl|AM181176.4_cds_CAY49339.1_3040	1980	1812.21	1594	74.842
lcl|AM181176.4_cds_CAY49340.1_3041	903	735.211	140	16.2025
lcl|AM181176.4_cds_CAY49341.1_3042	441	274.213	158	49.0269
lcl|AM181176.4_cds_CAY49342.1_3043	576	408.32	154	32.0912
lcl|AM181176.4_cds_CAY49343.1_3044	1500	1332.21	97	6.19533
lcl|AM181176.4_cds_CAY49344.1_3045	993	825.211	49	5.05239
lcl|AM181176.4_cds_CAY49345.1_3046	933	765.211	47	5.22616
lcl|AM181176.4_cds_CAY49346.1_3047	978	810.211	58	6.0911
lcl|AM181176.4_cds_CAY49347.1_3048	1530	1362.21	158	9.86912
lcl|AM181176.4_cds_CAY49348.1_3049	552	384.382	10	2.21362
lcl|AM181176.4_cds_CAY49349.1_3050	678	510.221	6	1.0006
lcl|AM181176.4_cds_CAY49350.1_3051	1479	1311.21	15	0.973384
lcl|AM181176.4_cds_CAY49351.1_3052	675	507.221	9	1.50977
lcl|AM181176.4_cds_CAY49352.1_3053	810	642.211	13	1.72239
lcl|AM181176.4_cds_CAY49353.1_3054	645	477.26	25	4.45708
lcl|AM181176.4_cds_CAY49354.1_3055	663	495.221	44	7.55995
lcl|AM181176.4_cds_CAY49355.1_3056	1368	1200.21	61	4.32452
lcl|AM181176.4_cds_CAY49356.1_3057	1395	1227.21	79	5.47739
lcl|AM181176.4_cds_CAY49357.1_3058	384	218.428	16	6.23272
lcl|AM181176.4_cds_CAY49358.1_3059	1230	1062.21	28	2.24292
lcl|AM181176.4_cds_CAY49359.1_3060	1353	1185.21	57	4.09209
lcl|AM181176.4_cds_CAY49360.1_3061	126	20.2292	8	33.6493
lcl|AM181176.4_cds_CAY49361.1_3062	213	67.7201	21	26.3856
lcl|AM181176.4_cds_CAY49362.1_3063	549	381.382	45	10.0396
lcl|AM181176.4_cds_CAY49363.1_3064	1410	1242.21	88	6.02772
lcl|AM181176.4_cds_CAY49364.1_3065	951	783.211	33	3.5851
lcl|AM181176.4_cds_CAY49365.1_3066	981	813.211	37	3.87137
lcl|AM181176.4_cds_CAY49366.1_3067	2256	2088.21	133	5.4193
lcl|AM181176.4_cds_CAY49367.1_3068	1647	1479.21	186	10.6991
lcl|AM181176.4_cds_CAY49368.1_3069	225	76.5532	186	206.736
lcl|AM181176.4_cds_CAY49369.1_3070	1410	1242.21	100	6.84968
lcl|AM181176.4_cds_CAY49370.1_3071	1335	1167.21	44	3.20752
